"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"would expect much more#negative";"1";"1";"1";"would expect much more";"O V A G";"would#50 expect#14 much#23 more#30"
"a little bit shabby#negative";"1";"1";"1";"a little bit shabby";"D G N N";"a#534 little#32 bit#17 shabby#3"
"provided everything one needs#positive";"1";"1";"1";"provided everything one needs";"G N O V";"provided#13 everything#23 one#67 needs#10"
"the only nice thing#negative";"1";"1";"1";"the only nice thing";"D A G N";"the#1330 only#44 nice#82 thing#11"
"needs to be improved#negative";"1";"1";"1";"needs to be improve";"V P V V";"needs#10 to#506 be#76 improved#2"
"with view on wall#negative";"1";"1";"1";"with view on wall";"P N P N";"with#183 view#24 on#111 wall#4"
"with only one window#negative";"1";"1";"1";"with only one window";"G A O N";"with#183 only#44 one#67 window#5"
"to be very careful#negative";"1";"1";"1";"to be very careful";"P V A G";"to#506 be#76 very#267 careful#3"
"looks a bit dated#negative";"1";"1";"1";"look a bit dated";"V D N G";"looks#13 a#534 bit#17 dated#7"
"the only efficient staff#positive";"1";"1";"1";"the only efficient staff";"D G G N";"the#1330 only#44 efficient#7 staff#122"
"had a nice stay#positive";"1";"1";"1";"have a nice stay";"V D G N";"had#98 a#534 nice#82 stay#70"
"had to ask twice#negative";"1";"1";"1";"have to ask twice";"V P V A";"had#98 to#506 ask#11 twice#5"
"the most appealing aspect#positive";"1";"1";"1";"the much appealing aspect";"D A G N";"the#1330 most#25 appealing#1 aspect#1"
"according to the price#positive";"1";"1";"1";"accord to the price";"V P D N";"according#1 to#506 the#1330 price#34"
"lots of eastern european#negative";"1";"1";"1";"lot of eastern european";"N P G G";"lots#8 of#340 eastern#4 european#4"
"except from the food#negative";"1";"1";"1";"except from the food";"P P D N";"except#4 from#101 the#1330 food#73"
"plenty of hot water#positive";"1";"1";"1";"plenty of hot water";"N P G N";"plenty#5 of#340 hot#11 water#10"
"not offering a solution#negative";"1";"1";"1";"not offer a solution";"A V D N";"not#203 offering#4 a#534 solution#1"
"feels like coming home#positive";"1";"1";"1";"feels like come home";"N P V A";"feels#1 like#33 coming#10 home#5"
"just outside the entrance#positive";"1";"1";"1";"just outside the entrance";"A P D N";"just#41 outside#13 the#1330 entrance#5"
"top of the tops#strongpositive";"1";"1";"1";"Top of the Tops";"R P D R";"top#13 of#340 the#1330 tops#1"
"overpriced for the service#negative";"1";"1";"1";"Overpriced for the service";"R P D N";"overpriced#3 for#282 the#1330 service#48"
"just around the corner#positive";"1";"1";"1";"just around the corner";"A P D N";"just#41 around#26 the#1330 corner#2"
"everthing at walking distance#positive";"1";"1";"1";"everthing at walking distance";"N P V N";"everthing#1 at#137 walking#26 distance#23"
"only a walk away.as#positive";"1";"1";"1";"only a walk away.as";"A D N A";"only#44 a#534 walk#20 away.as#1"
"need an urgent refurbishment#negative";"1";"1";"1";"need a urgent refurbishment";"V D G N";"need#18 an#47 urgent#1 refurbishment#4"
"knowledgeable concerning special recommendations#positive";"1";"1";"1";"knowledgeable concern special recommendation";"G V G N";"knowledgeable#1 concerning#2 special#10 recommendations#2"
"brought to the room#positive";"1";"1";"1";"bring to the room";"V P D N";"brought#2 to#506 the#1330 room#185"
"will definitely be returning#positive";"1";"1";"1";"will definitely be return";"O A V V";"will#33 definitely#16 be#76 returning#1"
"long waits for shuttle#negative";"1";"1";"1";"long wait for shuttle";"A N P N";"long#13 waits#1 for#282 shuttle#6"
"never failing to salute#positive";"1";"1";"1";"never fail to salute";"A V P V";"never#19 failing#1 to#506 salute#1"
"in an old building#negative";"1";"1";"1";"in a old building";"P D G N";"in#432 an#47 old#36 building#7"
"do a fantastic job#positive";"1";"1";"1";"do a fantastic job";"V D G N";"do#26 a#534 fantastic#12 job#3"
"in a good shape#positive";"1";"1";"1";"in a good shape";"P D G N";"in#432 a#534 good#153 shape#3"
"not in the center#negative";"1";"1";"1";"not in the center";"A P D N";"not#203 in#432 the#1330 center#28"
"does not yet match#negative";"1";"1";"1";"do not yet match";"V A A V";"does#8 not#203 yet#5 match#1"
"can 't be beat#strongpositive";"1";"1";"1";"can 't be beat";"O A V G";"can#50 't#71 be#76 beat#1"
"situated across the river#positive";"1";"1";"1";"Situated across the river";"R P D N";"situated#10 across#6 the#1330 river#4"
"near the schiphol airport#negative";"1";"1";"1";"near the Schiphol Airport";"P D R R";"near#23 the#1330 schiphol#1 airport#21"
"on the smaller side#negative";"1";"1";"1";"on the smaller side";"P D G N";"on#111 the#1330 smaller#4 side#11"
"left a good impression#positive";"1";"1";"1";"leave a good impression";"V D G N";"left#7 a#534 good#153 impression#9"
"close to the beach#positive";"1";"1";"1";"close to the beach";"V P D N";"close#38 to#506 the#1330 beach#33"
"very over · priced#strongnegative";"1";"1";"1";"very over · price";"A A G V";"very#267 over#17 ·#147 priced#3"
"have stolen our hearts#strongpositive";"1";"1";"1";"have steal our heart";"V V Q N";"have#90 stolen#2 our#69 hearts#1"
"10 minutes by foot#positive";"1";"1";"1";"10 minute by foot";"O N P N";"10#4 minutes#21 by#39 foot#3"
"may cause connection problems#negative";"1";"1";"1";"may cause connection problem";"O V N N";"may#9 cause#1 connection#5 problems#5"
"adjusted to modern standards#positive";"1";"1";"1";"adjust to modern standard";"V P G N";"adjusted#1 to#506 modern#20 standards#5"
"a really dirty place#strongnegative";"1";"1";"1";"a really dirty place";"D A G N";"a#534 really#56 dirty#12 place#46"
"paid attention to detail#positive";"1";"1";"1";"pay attention to detail";"V N P N";"paid#11 attention#5 to#506 detail#4"
"close to the station#positive";"1";"1";"1";"close to the station";"G P D N";"close#38 to#506 the#1330 station#22"
"close to the tube#positive";"1";"1";"1";"close to the tube";"G P D N";"close#38 to#506 the#1330 tube#3"
"what one would expect#positive";"1";"1";"1";"what one would expect";"Q Q O V";"what#23 one#67 would#50 expect#14"
"within the walking distance#positive";"1";"1";"1";"within the walking distance";"P D N N";"within#7 the#1330 walking#26 distance#23"
"afraid about our safe#negative";"1";"1";"1";"afraid about our safe";"G P Q N";"afraid#1 about#36 our#69 safe#7"
"only cost 75 euros#positive";"1";"1";"1";"only cost 75 euro";"A V O N";"only#44 cost#2 75#1 euros#6"
"low budget room accommodation#negative";"1";"1";"1";"low budget room accommodation";"G N N N";"low#8 budget#14 room#185 accommodation#5"
"noisy in the extreme#strongnegative";"1";"1";"1";"Noisy in the extreme";"R P D N";"noisy#13 in#432 the#1330 extreme#1"
"stuck once you book#negative";"1";"1";"1";"stick once you book";"V A Q V";"stuck#1 once#5 you#149 book#6"
"2 minutes from duomo#positive";"1";"1";"1";"2 minute from Duomo";"O N P R";"2#22 minutes#21 from#101 duomo#1"
"wasn 't the best#negative";"1";"1";"1";"wasn 't the good";"N A D G";"wasn#5 't#71 the#1330 best#32"
"cleaned really well everyday#positive";"1";"1";"1";"clean really well everyday";"V A A A";"cleaned#6 really#56 well#54 everyday#1"
"unmatched by other hotels#positive";"1";"1";"1";"unmatched by other hotel";"G P G N";"unmatched#1 by#39 other#42 hotels#17"
"an all inclusive package#positive";"1";"1";"1";"a all inclusive package";"D D G N";"an#47 all#116 inclusive#13 package#3"
"could speak good english#positive";"1";"1";"1";"can speak good english";"O V G N";"could#29 speak#9 good#153 english#21"
"at the highest level#strongpositive";"1";"1";"1";"at the highest level";"P D G N";"at#137 the#1330 highest#1 level#4"
"always willing to help#strongpositive";"1";"1";"1";"always willing to help";"A G P V";"always#26 willing#4 to#506 help#13"
"very close to waterloo#positive";"1";"1";"1";"very close to Waterloo";"A G P R";"very#267 close#38 to#506 waterloo#1"
"not being of help#negative";"1";"1";"1";"not be of help";"A V P N";"not#203 being#10 of#340 help#13"
"neither greeted the guests#negative";"1";"1";"1";"neither greet the guest";"C V D N";"neither#3 greeted#1 the#1330 guests#18"
"close to railway station#positive";"1";"1";"1";"close to railway station";"N P N N";"close#38 to#506 railway#4 station#22"
"could have been separated#negative";"1";"1";"1";"can have be separate";"O V V V";"could#29 have#90 been#29 separated#2"
"do not stay in#negative";"1";"1";"1";"do not stay in";"V A V A";"do#26 not#203 stay#70 in#432"
"looks like a mess#negative";"1";"1";"1";"look like a mess";"V P D N";"looks#13 like#33 a#534 mess#1"
"not very well utilized#negative";"1";"1";"1";"not very well utilize";"A A A V";"not#203 very#267 well#54 utilized#1"
"available all day long#positive";"1";"1";"1";"available all day long";"G D N A";"available#14 all#116 day#21 long#13"
"directly on the strip#positive";"1";"1";"1";"directly on the strip";"A P D N";"directly#3 on#111 the#1330 strip#4"
"advise people to go#positive";"1";"1";"1";"advise person to go";"V N P V";"advise#2 people#26 to#506 go#40"
"safety with card system#positive";"1";"1";"1";"safety with card system";"N P N N";"safety#1 with#183 card#3 system#2"
"not able to connect#negative";"1";"1";"1";"not able to connect";"A G P V";"not#203 able#4 to#506 connect#1"
"wouldn ´ t repeat#negative";"1";"1";"1";"wouldn ´ t repeat";"G N N N";"wouldn#3 ´#4 t#3 repeat#2"
"fast food on breakfast#negative";"1";"1";"1";"fast food on breakfast";"G N P N";"fast#8 food#73 on#111 breakfast#75"
"not friendly at all#strongnegative";"1";"1";"1";"not friendly at all";"A G P D";"not#203 friendly#55 at#137 all#116"
"mould in the shower#negative";"1";"1";"1";"mould in the shower";"O P D N";"mould#2 in#432 the#1330 shower#15"
"experienced in making money#negative";"1";"1";"1";"experience in make money";"V P V N";"experienced#3 in#432 making#7 money#24"
"somewhat confusing and unclear#negative";"1";"1";"1";"somewhat confusing and unclear";"A G C G";"somewhat#2 confusing#1 and#745 unclear#1"
"had a brilliant time#positive";"1";"1";"1";"have a brilliant time";"V D G N";"had#98 a#534 brilliant#7 time#38"
"does not make up#negative";"1";"1";"1";"do not make up";"V A V O";"does#8 not#203 make#14 up#15"
"think before making booking#negative";"1";"1";"1";"think before make booking";"V A V N";"think#8 before#13 making#7 booking#6"
"black mould on tiling#negative";"1";"1";"1";"black mould on tiling";"G N P N";"black#1 mould#2 on#111 tiling#2"
"would like to stress#positive";"1";"1";"1";"would like to stress";"O V P V";"would#50 like#33 to#506 stress#1"
"could have been bigger#negative";"1";"1";"1";"can have be bigger";"O V V G";"could#29 have#90 been#29 bigger#1"
"a certain shabby touch#negative";"1";"1";"1";"a certain shabby touch";"D G G N";"a#534 certain#2 shabby#3 touch#3"
"nothing to complain about#positive";"0";"1";"2";"nothing to complain about";"N P V P";"nothing#19 to#506 complain#2 about#36"
"on the small side#negative";"0";"1";"2";"on the small side";"P D G N";"on#111 the#1330 small#53 side#11"
"a lot of noise#strongnegative";"0";"1";"2";"a lot of noise";"D N P N";"a#534 lot#23 of#340 noise#18"
"had to pay for#negative";"0";"1";"2";"have to pay for";"V P V P";"had#98 to#506 pay#12 for#282"
"to everýone 's satisfaction#positive";"0";"1";"2";"to everýone 's satisfaction";"P N O N";"to#506 everýone#2 's#48 satisfaction#3"
"don 't mean anything#negative";"0";"1";"2";"don 't mean anything";"A A G N";"don#25 't#71 mean#2 anything#8"
"in the middle of holland#positive";"1";"2";"2";"in the middle of Holland";"P D N P R";"in#432 the#1330 middle#7 of#340 holland#3"
"no place to put luggage#negative";"1";"1";"1";"no place to put luggage";"D N P V N";"no#78 place#46 to#506 put#2 luggage#8"
"even charge some 13 €#negative";"1";"1";"1";"even charge some 13 €";"A V D O N";"even#33 charge#4 some#42 13#1 €#8"
"accompanied by a live singer#positive";"1";"1";"1";"accompany by a live singer";"V P D G N";"accompanied#1 by#39 a#534 live#2 singer#1"
"not a lot of space#negative";"1";"1";"1";"not a lot of space";"A D N P N";"not#203 a#534 lot#23 of#340 space#10"
"fist hole in bedroom door#negative";"1";"1";"1";"fist hole in bedroom door";"A N P N N";"fist#1 hole#1 in#432 bedroom#1 door#13"
"happy to give a recommendation#positive";"1";"1";"1";"happy to give a recommendation";"G P V D N";"happy#6 to#506 give#4 a#534 recommendation#1"
"close to restaurants and bars#positive";"1";"1";"1";"close to restaurant and bar";"G P N C N";"close#38 to#506 restaurants#30 and#745 bars#12"
"would recommend when in transit#positive";"1";"1";"1";"would recommend when in transit";"O V O P N";"would#50 recommend#19 when#37 in#432 transit#1"
"located on a good spot#positive";"1";"1";"1";"locate on a good spot";"V P D G N";"located#28 on#111 a#534 good#153 spot#7"
"without own bathrooms and wc#negative";"1";"1";"1";"without own bathroom and WC";"P G N C R";"without#12 own#2 bathrooms#3 and#745 wc#1"
"full of badly behaved children#strongnegative";"1";"1";"1";"full of badly behaved child";"G P A G N";"full#11 of#340 badly#1 behaved#1 children#11"
"may get surge of guests#negative";"1";"1";"1";"may get surge of guest";"O V N P N";"may#9 get#39 surge#1 of#340 guests#18"
"next to trafford shopping center#positive";"1";"1";"1";"next to Trafford Shopping Center";"P P R R R";"next#26 to#506 trafford#1 shopping#17 center#28"
"expect better from this chain#negative";"1";"1";"1";"expect well from this chain";"V A P D N";"expect#14 better#27 from#101 this#158 chain#2"
"range of restaurants and bars#positive";"1";"1";"1";"range of restaurant and bar";"N P N C N";"range#4 of#340 restaurants#30 and#745 bars#12"
"next to a subway station#positive";"1";"1";"1";"next to a subway station";"G P D N N";"next#26 to#506 a#534 subway#4 station#22"
"on the outskirts in lyon#negative";"1";"1";"1";"on the outskirts in Lyon";"P D N P R";"on#111 the#1330 outskirts#2 in#432 lyon#5"
"not talk english very well#negative";"1";"1";"1";"not talk English very well";"A V R A A";"not#203 talk#3 english#21 very#267 well#54"
"needs quite a big improvement#negative";"1";"1";"1";"needs quite a big improvement";"V D D G N";"needs#10 quite#33 a#534 big#27 improvement#1"
"less than 5 mins walk#positive";"1";"1";"1";"less than 5 min walk";"G P O N V";"less#6 than#10 5#22 mins#1 walk#20"
"with a "" kitchen ""#negative";"1";"1";"1";"with a "" kitchen """;"P D N N N";"with#183 a#534 ""#36 kitchen#3 ""#36"
"close to orly major highways#negative";"1";"1";"1";"close to Orly major highway";"N P R G N";"close#38 to#506 orly#3 major#6 highways#1"
"near la rambla and montjuic#positive";"1";"1";"1";"near La Rambla and Montjuic";"P R R C R";"near#23 la#6 rambla#2 and#745 montjuic#1"
"absolutely nothing to complain about#strongpositive";"1";"1";"1";"absolutely nothing to complain about";"A N P V P";"absolutely#14 nothing#19 to#506 complain#2 about#36"
"within 5 minutes walking distance#positive";"1";"1";"1";"within 5 minute walk distance";"P O N V N";"within#7 5#22 minutes#21 walking#26 distance#23"
"not very well english educated#negative";"1";"1";"1";"not very well english educate";"A A A G V";"not#203 very#267 well#54 english#21 educated#1"
"fully visible from the outside#negative";"1";"1";"1";"fully visible from the outside";"A G P D N";"fully#1 visible#1 from#101 the#1330 outside#13"
"close to the swiming pool#positive";"1";"1";"1";"close to the swiming pool";"G P D V N";"close#38 to#506 the#1330 swiming#1 pool#25"
"well connected to public transportation#positive";"1";"1";"1";"well connect to public transportation";"A V P N N";"well#54 connected#3 to#506 public#9 transportation#3"
"tried their best to help#positive";"1";"1";"1";"try their good to help";"V Q G P V";"tried#7 their#10 best#32 to#506 help#13"
"have to apply strict procedures#negative";"1";"1";"1";"have to apply strict procedure";"V P V G N";"have#90 to#506 apply#1 strict#2 procedures#2"
"had a very good time#strongpositive";"1";"1";"1";"have a very good time";"V D A G N";"had#98 a#534 very#267 good#153 time#38"
"with a lot of choice#positive";"1";"1";"1";"with a lot of choice";"P D N P N";"with#183 a#534 lot#23 of#340 choice#21"
"well served by public transport#positive";"1";"1";"1";"well serve by public transport";"A V P G N";"well#54 served#7 by#39 public#9 transport#6"
"would never ever come back#strongnegative";"1";"1";"1";"would never ever come back";"O A A V A";"would#50 never#19 ever#15 come#14 back#36"
"with a lot of channels#positive";"1";"1";"1";"with a lot of channel";"P D N P N";"with#183 a#534 lot#23 of#340 channels#1"
"need of updating and refreshing#negative";"1";"1";"1";"need of updating and refreshing";"N P N C N";"need#18 of#340 updating#1 and#745 refreshing#1"
"the most picturesque of tuscany#strongpositive";"1";"1";"1";"the much picturesque of Tuscany";"D A N P R";"the#1330 most#25 picturesque#1 of#340 tuscany#1"
"built a few years ago#positive";"1";"1";"1";"build a few year ago";"V D G N P";"built#2 a#534 few#21 years#4 ago#2"
"close to the central square#positive";"1";"1";"1";"close to the central square";"G P D G N";"close#38 to#506 the#1330 central#11 square#5"
"bus driver does not sell#negative";"1";"1";"1";"bus driver do not sell";"N N V A V";"bus#17 driver#1 does#8 not#203 sell#2"
"left something to be desired#negative";"1";"1";"1";"leave something to be desire";"V N P V V";"left#7 something#10 to#506 be#76 desired#1"
"didn 't function several times#negative";"1";"1";"1";"didn 't function several time";"N A N G N";"didn#18 't#71 function#3 several#7 times#14"
"you don 't expect more#positive";"1";"1";"1";"you don 't expect much";"Q V A V A";"you#149 don#25 't#71 expect#14 more#30"
"2 blocks form the beach#positive";"1";"1";"1";"2 block form the beach";"O N V D N";"2#22 blocks#4 form#2 the#1330 beach#33"
"bit on the small side#negative";"1";"1";"1";"bit on the small side";"N P D G N";"bit#17 on#111 the#1330 small#53 side#11"
"there is no other hotel#positive";"1";"1";"1";"there be no other hotel";"O V D G N";"there#147 is#429 no#78 other#42 hotel#430"
"could not have been better#strongpositive";"1";"1";"1";"can not have be better";"O A V V A";"could#29 not#203 have#90 been#29 better#27"
"next to the convention center#positive";"1";"1";"1";"next to the convention center";"G P D N N";"next#26 to#506 the#1330 convention#2 center#28"
"not a four star hotel#negative";"1";"1";"1";"not a four star hotel";"A D O N N";"not#203 a#534 four#3 star#20 hotel#430"
"throw all over the place#negative";"1";"1";"1";"throw all over the place";"P D P D N";"throw#1 all#116 over#17 the#1330 place#46"
"with a view on nevskii#positive";"1";"1";"1";"with a view on Nevskii";"P D N P R";"with#183 a#534 view#24 on#111 nevskii#3"
"except in the lobby area#positive";"1";"1";"1";"except in the lobby area";"P P D N N";"except#4 in#432 the#1330 lobby#12 area#40"
"will visit the hotel again#positive";"1";"1";"1";"will visit the hotel again";"O V D N A";"will#33 visit#18 the#1330 hotel#430 again#34"
"a little bid old furnished#negative";"1";"1";"1";"a little bid old furnished";"D G N G N";"a#534 little#32 bid#1 old#36 furnished#7"
"has to be paid extra#negative";"1";"1";"1";"have to be pay extra";"V P V V G";"has#19 to#506 be#76 paid#11 extra#6"
"sun & relax for families#positive";"1";"1";"1";"Sun & relax for family";"R C R P N";"sun#3 &#20 relax#6 for#282 families#6"
"well · looked · after#positive";"1";"1";"1";"well · look · after";"A G V A P";"well#54 ·#147 looked#10 ·#147 after#35"
"not in the very center#negative";"1";"1";"1";"not in the very center";"A P D G N";"not#203 in#432 the#1330 very#267 center#28"
"part of an old palazzo#positive";"1";"1";"1";"part of a old palazzo";"N P D G N";"part#9 of#340 an#47 old#36 palazzo#1"
"working together with diffrent restaurants#positive";"1";"1";"1";"work together with diffrent restaurant";"V A P G N";"working#13 together#2 with#183 diffrent#2 restaurants#30"
"don 't mean anything !#negative";"1";"1";"1";"don 't mean anything !";"A A G N O";"don#25 't#71 mean#2 anything#8 !#101"
"had to sit on towels#negative";"1";"1";"1";"have to sit on towel";"V P V A N";"had#98 to#506 sit#3 on#111 towels#10"
"don 't speak any english#negative";"1";"1";"1";"don 't speak any English";"A A V D R";"don#25 't#71 speak#9 any#29 english#21"
"have positive attitude to life#positive";"1";"1";"1";"have positive attitude to life";"V G N P N";"have#90 positive#5 attitude#2 to#506 life#5"
"stay in a better one#negative";"1";"1";"1";"stay in a good one";"V P D G O";"stay#70 in#432 a#534 better#27 one#67"
"not run down or anything#positive";"1";"1";"1";"not run down or anything";"A V O C N";"not#203 run#3 down#14 or#38 anything#8"
"really took care of us#positive";"1";"1";"1";"really take care of us";"A V N P Q";"really#56 took#13 care#4 of#340 us#30"
"will definitely come back !#strongpositive";"1";"1";"1";"will definitely come back !";"O A V A O";"will#33 definitely#16 come#14 back#36 !#101"
"a huge plus for us#positive";"1";"1";"1";"a huge plus for us";"D G N P Q";"a#534 huge#8 plus#8 for#282 us#30"
"not very friendly or helpful#negative";"1";"1";"1";"not very friendly or helpful";"A A G C G";"not#203 very#267 friendly#55 or#38 helpful#22"
"walking distance to the metro#positive";"1";"1";"1";"walk distance to the metro";"V N P D N";"walking#26 distance#23 to#506 the#1330 metro#11"
"ok for 3 star hotel#positive";"1";"1";"1";"ok for 3 star hotel";"N P O N N";"ok#17 for#282 3#14 star#20 hotel#430"
"in the centre of madrid#positive";"1";"1";"1";"in the centre of Madrid";"P D N P R";"in#432 the#1330 centre#13 of#340 madrid#8"
"near milano centrale train station#positive";"1";"1";"1";"near Milano Centrale train station";"A R R N N";"near#23 milano#2 centrale#3 train#7 station#22"
"cannot do enough for you#positive";"1";"1";"1";"cannot do enough for you";"N V N P Q";"cannot#7 do#26 enough#20 for#282 you#149"
"can be rented per night#positive";"1";"1";"1";"can be rent per night";"O V V P N";"can#50 be#76 rented#2 per#5 night#44"
"would not go back !#negative";"1";"1";"1";"would not go back !";"O A V A O";"would#50 not#203 go#40 back#36 !#101"
"wasn 't the most comfortable#negative";"1";"1";"1";"wasn 't the much comfortable";"N A D A G";"wasn#5 't#71 the#1330 most#25 comfortable#20"
"diidn t hear the noise#positive";"1";"1";"1";"diidn t hear the noise";"V V V D A";"diidn#1 t#3 hear#10 the#1330 noise#18"
"bugs running on th floor#negative";"1";"1";"1";"Bugs run on th floor";"R V P D N";"bugs#1 running#3 on#111 th#1 floor#24"
"served since very early morning#positive";"1";"1";"1";"serve since very early morning";"V A A G N";"served#7 since#4 very#267 early#7 morning#16"
"never worth five stars !#strongnegative";"1";"1";"1";"never worth five star !";"A G O N O";"never#19 worth#15 five#8 stars#8 !#101"
"ideal for a romantic stay#positive";"1";"1";"1";"ideal for a romantic stay";"G P D G N";"ideal#4 for#282 a#534 romantic#3 stay#70"
"short walk from the station#positive";"1";"1";"1";"short walk from the station";"G N P D N";"short#14 walk#20 from#101 the#1330 station#22"
"worse than any hostel before#negative";"1";"1";"1";"bad than any hostel before";"G P D N A";"worse#5 than#10 any#29 hostel#8 before#13"
"with all the shops around#positive";"1";"1";"1";"with all the shop around";"P D D N A";"with#183 all#116 the#1330 shops#12 around#26"
"definitely can be highly recommended#strongpositive";"1";"1";"1";"definitely can be highly recommend";"A O V A V";"definitely#16 can#50 be#76 highly#9 recommended#9"
"located near place de opera#positive";"1";"1";"1";"locate near Place de Opera";"V P R P R";"located#28 near#23 place#46 de#5 opera#2"
"a magical taste of egypt#positive";"1";"1";"1";"a magical taste of Egypt";"D G N P R";"a#534 magical#1 taste#4 of#340 egypt#3"
"not really smiling and nice#negative";"1";"1";"1";"not really smiling and nice";"A A G C G";"not#203 really#56 smiling#3 and#745 nice#82"
"not in the very outskirts#positive";"1";"1";"1";"not in the very outskirts";"A P D A N";"not#203 in#432 the#1330 very#267 outskirts#2"
"next too the exhibition centre#positive";"1";"1";"1";"next too the exhibition centre";"A A D N N";"next#26 too#26 the#1330 exhibition#1 centre#13"
"little far from city center#negative";"1";"1";"1";"little far from city center";"G A P N N";"little#32 far#12 from#101 city#45 center#28"
"not all to my taste#negative";"1";"1";"1";"not all to my taste";"A D P Q N";"not#203 all#116 to#506 my#77 taste#4"
"not worth going to !#negative";"1";"1";"1";"not worth go to !";"A P V P O";"not#203 worth#15 going#13 to#506 !#101"
"'ve stayed in better hotels#negative";"1";"1";"1";"'ve stay in well hotel";"V V P A N";"'ve#9 stayed#41 in#432 better#27 hotels#17"
"have tea coffee making facilties#positive";"1";"1";"1";"have tea coffee make facilties";"V N N V N";"have#90 tea#7 coffee#13 making#7 facilties#1"
"available in rooms and lobby#positive";"1";"1";"1";"available in room and lobby";"G P N C N";"available#14 in#432 rooms#80 and#745 lobby#12"
"very convenient nearby tram stop#positive";"1";"1";"1";"Very convenient nearby tram stop";"R G A N N";"very#267 convenient#6 nearby#6 tram#4 stop#6"
"costs 30 euro per person#negative";"1";"1";"1";"cost 30 euro per person";"N O N P N";"costs#3 30#4 euro#6 per#5 person#8"
"could do with some renovation#negative";"1";"1";"1";"can do with some renovation";"O V P D N";"could#29 do#26 with#183 some#42 renovation#4"
"quite a bit of time#negative";"1";"1";"1";"quite a bit of time";"A D N P N";"quite#33 a#534 bit#17 of#340 time#38"
"very close to raliway station#positive";"1";"1";"1";"very close to raliway station";"A G P V N";"very#267 close#38 to#506 raliway#1 station#22"
"noise of passing large vehicles#negative";"1";"1";"1";"noise of pass large vehicle";"N P V G N";"noise#18 of#340 passing#4 large#21 vehicles#1"
"did not understand much english#negative";"1";"1";"1";"do not understand much english";"V A V G N";"did#19 not#203 understand#2 much#23 english#21"
"okay for a business trip#positive";"1";"1";"1";"Okay for a business trip";"R P D N N";"okay#4 for#282 a#534 business#21 trip#17"
"would not suggest to come#negative";"1";"1";"1";"would not suggest to come";"O A V P V";"would#50 not#203 suggest#3 to#506 come#14"
"don 't cater for brits#negative";"1";"1";"1";"don 't cater for brits";"V A N P N";"don#25 't#71 cater#1 for#282 brits#2"
"not correspond to the pictures#negative";"1";"1";"1";"not correspond to the picture";"A V P D N";"not#203 correspond#1 to#506 the#1330 pictures#1"
"walking distance from the airport#positive";"1";"1";"1";"walk distance from the airport";"V N P D N";"walking#26 distance#23 from#101 the#1330 airport#21"
"less accustomed to handicapped people#negative";"1";"1";"1";"less accustomed to handicapped person";"A G P G N";"less#6 accustomed#1 to#506 handicapped#1 people#26"
"minutes from the front door#positive";"1";"1";"1";"minute from the front door";"N P D G N";"minutes#21 from#101 the#1330 front#13 door#13"
"must pay at check in#negative";"1";"1";"1";"must pay at check in";"O V P N P";"must#5 pay#12 at#137 check#17 in#432"
"full of russians and children#negative";"1";"1";"1";"full of russians and child";"G P R C N";"full#11 of#340 russians#7 and#745 children#11"
"one you got to it#negative";"1";"1";"1";"one you get to it";"O Q V P Q";"one#67 you#149 got#14 to#506 it#203"
"perfect for a romantic getaway#strongpositive";"1";"1";"1";"perfect for a romantic getaway";"G P D G N";"perfect#13 for#282 a#534 romantic#3 getaway#2"
"ideally situated on the beach#positive";"1";"1";"1";"ideally situate on the beach";"A V P D N";"ideally#2 situated#10 on#111 the#1330 beach#33"
"does not deserve 4 *#negative";"1";"1";"1";"do not deserve 4 *";"V A V O O";"does#8 not#203 deserve#1 4#22 *#7"
"could be a little improved#negative";"1";"1";"1";"can be a little improved";"O V D G G";"could#29 be#76 a#534 little#32 improved#2"
"happy to talk to you#positive";"1";"1";"1";"happy to talk to you";"G P V P Q";"happy#6 to#506 talk#3 to#506 you#149"
"a fun place to be#positive";"1";"1";"1";"a fun place to be";"D N N P V";"a#534 fun#7 place#46 to#506 be#76"
"looks more like a hostel#negative";"1";"1";"1";"look more like a hostel";"V G P D N";"looks#13 more#30 like#33 a#534 hostel#8"
"couldn 't find anything interesting#negative";"1";"1";"1";"couldn 't find anything interesting";"V A V N G";"couldn#3 't#71 find#13 anything#8 interesting#5"
"well positioned for city sightseeing#positive";"1";"1";"1";"well position for city sightseeing";"A V P N N";"well#54 positioned#1 for#282 city#45 sightseeing#3"
"not recommended at all !#strongnegative";"1";"1";"1";"not recommend at all !";"A V P D O";"not#203 recommended#9 at#137 all#116 !#101"
"so close to the louvre#strongpositive";"0";"1";"2";"so close to the Louvre";"A A P D R";"so#77 close#38 to#506 the#1330 louvre#3"
"close to the city center#positive";"0";"1";"3";"close to the city center";"G P D N N";"close#38 to#506 the#1330 city#45 center#28"
"pull out of the shuttle bus#negative";"1";"1";"1";"pull out of the shuttle bus";"V P P D N N";"pull#1 out#35 of#340 the#1330 shuttle#6 bus#17"
"in front of a subway station#positive";"1";"1";"1";"in front of a subway station";"P N P D N N";"in#432 front#13 of#340 a#534 subway#4 station#22"
"just cross the boulevar du periferique#positive";"1";"1";"1";"just cross the boulevar du Periferique";"A V D N A R";"just#41 cross#1 the#1330 boulevar#1 du#3 periferique#1"
"5 minute walk from gran via#positive";"1";"1";"1";"5 minute walk from Gran Via";"O N N P R R";"5#22 minute#3 walk#20 from#101 gran#3 via#4"
