"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"si vous ne jouez pas , vous vous ennuyez à mourir#negative";"1";"1";"1";"si lui ne jouer pas , lui lui ennuyer à mourir";"C Q G V G O Q Q V P V";"si#91 vous#145 ne#164 jouez#1 pas#440 ,#1560 vous#145 vous#145 ennuyez#1 à#525 mourir#2"
"le metro est a meme pas 5 mn a pied de#positive";"1";"1";"1";"le metro être avoir meme pas 5 minute avoir pied de";"D N V V P G D N V N P";"le#712 metro#5 est#573 a#345 meme#15 pas#440 5#41 mn#3 a#345 pied#23 de#1261"
"dans des chambres de l' hôtel ou bien dans des bungalows#positive";"1";"1";"1";"dans un chambre de le hôtel ou bien dans un bungalow";"P D N P D N C G P D N";"dans#266 des#322 chambres#84 de#1261 l'#456 hôtel#294 ou#67 bien#227 dans#266 des#322 bungalows#2"
"niché entre la départementale et la voie de chemin de fer#strongnegative";"1";"1";"1";"nicher entre le départemental et le voie de chemin de fer";"V P D G C D N P N P N";"niché#1 entre#25 la#759 départementale#1 et#967 la#759 voie#9 de#1261 chemin#12 de#1261 fer#9"
"ressemble plus à un petit appartement qu' à une simple chambre#positive";"1";"1";"1";"ressembler plus à un petit appartement qu' à un simple chambre";"V G P D G N C P D G N";"ressemble#1 plus#147 à#525 un#532 petit#111 appartement#3 qu'#54 à#525 une#293 simple#12 chambre#131"
"fait des efforts autant par l accueil que par ses prestations#positive";"1";"1";"1";"faire un effort autant par l accueil que par son prestation";"V D N G P N N P P D N";"fait#65 des#322 efforts#3 autant#6 par#106 l#42 accueil#81 que#204 par#106 ses#23 prestations#15"
"situé non loin de la ramblas et du port de barcelone#positive";"1";"1";"1";"situer non loin de le Ramblas et du port de Barcelone";"V G G P D N C D N P N";"situé#55 non#39 loin#27 de#1261 la#759 ramblas#2 et#967 du#283 port#7 de#1261 barcelone#8"
"rien à faire dans ce camping qui pourtant propose 4 etoiles#negative";"1";"1";"1";"rien à faire dans ce camping qui pourtant proposer 4 etoiles";"P P V P D N P G V D N";"rien#38 à#525 faire#40 dans#266 ce#138 camping#210 qui#183 pourtant#11 propose#5 4#49 etoiles#8"
"ne met pas assez de serviette et de set de bain#negative";"1";"1";"1";"ne mettre pas assez de serviette et de set de bain";"G V G G P N C P N P N";"ne#164 met#2 pas#440 assez#64 de#1261 serviette#6 et#967 de#1261 set#1 de#1261 bain#34"
"peut tout faire à pied ( plage et boutiques d' argelès#positive";"1";"1";"1";"pouvoir tout faire à pied ( plage et boutique d' Argelès";"V G V P N O N C N P N";"peut#46 tout#148 faire#40 à#525 pied#23 (#254 plage#63 et#967 boutiques#3 d'#265 argelès#1"
"de partager des infos sur les villes à visiter ou non#positive";"1";"1";"1";"de partager un info sur le ville à visiter ou non";"P V D N P D N P V C G";"de#1261 partager#1 des#322 infos#1 sur#154 les#615 villes#2 à#525 visiter#8 ou#67 non#39"
"situé à moins de 5 minutes de la mer à pied#positive";"1";"1";"1";"situer à moins de 5 minute de le mer à pied";"V P G P D N P D N P N";"situé#55 à#525 moins#15 de#1261 5#41 minutes#18 de#1261 la#759 mer#35 à#525 pied#23"
"loin d' être à la hauteur de ce très bon camping#negative";"1";"1";"1";"loin d' être à le hauteur de ce très bon camping";"G P V P D N P P G G N";"loin#27 d'#265 être#40 à#525 la#759 hauteur#5 de#1261 ce#138 très#496 bon#149 camping#210"
"discours toutes la nuit de personne qui rentrent avec des thai#negative";"1";"1";"1";"discours tout le nuit de personne qui rentrer avec un thai";"N G D N P P P V P D P";"discours#1 toutes#24 la#759 nuit#39 de#1261 personne#22 qui#183 rentrent#1 avec#217 des#322 thai#1"
"le chaud était le froid et le froid était le chaud#negative";"1";"1";"1";"le chaud être le froid et le froid être le chaud";"D G V D N C D N V D G";"le#712 chaud#8 était#108 le#712 froid#5 et#967 le#712 froid#5 était#108 le#712 chaud#8"
"est allé voir nos bruyants et incivils voisins à notre demande#positive";"1";"1";"1";"être aller voir son bruyants et incivils voisin à son demande";"V V V D N C N G P D N";"est#573 allé#1 voir#13 nos#24 bruyants#3 et#967 incivils#1 voisins#2 à#525 notre#67 demande#7"
"si vous avez encore le choix surtout n' y allez pas#strongnegative";"1";"1";"1";"Si lui avoir encore le choix surtout n' y aller pas";"C Q V G D N G G Q V G";"si#91 vous#145 avez#4 encore#24 le#712 choix#22 surtout#22 n'#132 y#149 allez#6 pas#440"
"crient la nuit jusqu' à 3 ou 4 heures du matin.#negative";"1";"1";"1";"crier le nuit jusque à 3 ou 4 heure du matin.";"V D N P P D C D N P N";"crient#1 la#759 nuit#39 jusqu'#11 à#525 3#37 ou#67 4#49 heures#11 du#283 matin.#1"
"port du short de bain et poussettes autorisées à la piscine#negative";"1";"1";"1";"port du short de bain et poussette autoriser à le piscine";"N D N P N C N V P D N";"port#7 du#283 short#3 de#1261 bain#34 et#967 poussettes#1 autorisées#1 à#525 la#759 piscine#133"
"de 5 heures le matin à environ 23 heures le soir#strongnegative";"1";"1";"1";"de 5 heure le matin à environ 23 heure le soir";"P D N D N P G D N D N";"de#1261 5#41 heures#11 le#712 matin#24 à#525 environ#11 23#3 heures#11 le#712 soir#34"
"fait en sorte que vous n' ayez qu' à vous reposer#positive";"0";"1";"2";"faire en sorte que lui n' avoir qu' à lui reposer";"V P N C Q G V G P Q V";"fait#65 en#372 sorte#4 que#204 vous#145 n'#132 ayez#2 qu'#54 à#525 vous#145 reposer#10"
"jamais été nettoyée depuis l' ouverture de l' hôtel voilà 3 ans#negative";"1";"1";"1";"jamais être nettoyer depuis le ouverture de le hôtel voilà 3 an";"G V V P D N P D N P D N";"jamais#23 été#57 nettoyée#1 depuis#10 l'#456 ouverture#4 de#1261 l'#456 hôtel#294 voilà#3 3#37 ans#11"
"marche , acro branche , luna parc , quad , petit train#positive";"1";"1";"1";"marche , acro branche , luna parc , quad , petit train";"N O G N O D N O G O G N";"marche#6 ,#1560 acro#2 branche#2 ,#1560 luna#2 parc#12 ,#1560 quad#3 ,#1560 petit#111 train#12"
"tellement sale que nous n' avons pas osé y placer nos vêtements#strongnegative";"1";"1";"1";"tellement sale que lui n' avoir pas oser y placer son vêtement";"G G C Q G V G V Q V D N";"tellement#9 sale#20 que#204 nous#299 n'#132 avons#104 pas#440 osé#1 y#149 placer#1 nos#24 vêtements#1"
"ne sont pas accessibles à pieds avec des enfants en bas âges#negative";"1";"1";"1";"ne être pas accessible à pied avec un enfant en bas âge";"G V G G P N P D N P G N";"ne#164 sont#189 pas#440 accessibles#1 à#525 pieds#13 avec#217 des#322 enfants#80 en#372 bas#18 âges#4"
"du verre cassé par accident ( 45 € / 3000 rs )#negative";"1";"1";"1";"du verre casser par accident ( 45 € / 3000 Rs )";"D N V P N O D N P D N O";"du#283 verre#8 cassé#5 par#106 accident#1 (#254 45#2 €#17 /#45 3000#1 rs#2 )#260"
"tout à fait adapté pour de cours séjours seul ou en couple#strongpositive";"1";"1";"1";"tout à fait adapter pour de cour séjour seul ou en couple";"G P N G P Q N N G C P N";"tout#148 à#525 fait#65 adapté#7 pour#433 de#1261 cours#2 séjours#9 seul#21 ou#67 en#372 couple#14"
"n' est qu' à une demi · heure du centre de madrid#positive";"1";"1";"1";"n' être qu' à un demi · heure du centre de Madrid";"G V G P D N G V D N P N";"n'#132 est#573 qu'#54 à#525 une#293 demi#3 ·#182 heure#18 du#283 centre#43 de#1261 madrid#3"
"ouverte avec 1 jour de retard par rapport à la date prévue#negative";"1";"1";"1";"ouvrir avec 1 jour de retard par rapport à le date prévoir";"V P D N P N P N P D N V";"ouverte#7 avec#217 1#24 jour#21 de#1261 retard#1 par#106 rapport#37 à#525 la#759 date#2 prévue#1"
"debut a 22 h · trop tard si les enfants veulent participer#negative";"1";"1";"1";"debut avoir 22 h · trop tard si le enfant vouloir participer";"N V D N G G G C D N V V";"debut#2 a#345 22#2 h#8 ·#182 trop#61 tard#7 si#91 les#615 enfants#80 veulent#3 participer#1"
"grâce à sa proximité de la station de metro alameda de osuna#positive";"1";"1";"1";"grâce à son proximité de le station de metro Alameda de Osuna";"N P D N P D N P N N P N";"grâce#9 à#525 sa#26 proximité#30 de#1261 la#759 station#7 de#1261 metro#5 alameda#1 de#1261 osuna#1"
"n' est pas pouvu de cailloux mais bel et bien de rochers#strongnegative";"1";"1";"1";"n' être pas pouvu de caillou mais beau et bien de rocher";"G V G V P N C G C G P N";"n'#132 est#573 pas#440 pouvu#1 de#1261 cailloux#2 mais#191 bel#22 et#967 bien#227 de#1261 rochers#1"
"ca doit etre le meilleurs des hotels de la cotes d' azur#strongpositive";"1";"1";"1";"ca devoir etre le meilleur des hotels de le cote d' azur";"G V V D G P N P D N P N";"ca#3 doit#9 etre#6 le#712 meilleurs#5 des#322 hotels#5 de#1261 la#759 cotes#1 d'#265 azur#1"
"la viande n' est pas toujours griller et baigne dans des sauces#negative";"1";"1";"1";"le viande n' être pas toujours griller et baigner dans un sauce";"D N G V G G V C V P D N";"la#759 viande#2 n'#132 est#573 pas#440 toujours#45 griller#2 et#967 baigne#1 dans#266 des#322 sauces#2"
"à 5 mn de voiture de la ciotat et idem des lecques#positive";"1";"1";"1";"à 5 minute de voiture de le Ciotat et idem des Lecques";"P D N P N P D N C G P D";"à#525 5#41 mn#3 de#1261 voiture#25 de#1261 la#759 ciotat#9 et#967 idem#3 des#322 lecques#1"
"ont refusé catégoriquement tout remboursement et même de fixer d' autre dates#negative";"1";"1";"1";"avoir refuser catégoriquement tout remboursement et même de fixer d' autre date";"V V G D N C G P V P G N";"ont#24 refusé#1 catégoriquement#1 tout#148 remboursement#2 et#967 même#63 de#1261 fixer#1 d'#265 autre#23 dates#1"
"correct pour ce qu' on peut attendre de ce type d' hôtel#positive";"1";"1";"1";"correct pour ce qu' on pouvoir attendre de ce type d' hôtel";"G P P P Q V V P D N P N";"correct#20 pour#433 ce#138 qu'#54 on#184 peut#46 attendre#2 de#1261 ce#138 type#7 d'#265 hôtel#294"
"a proximité de la vieille ville ( 5 min à pieds )#positive";"1";"1";"1";"A proximité de le vieux ville ( 5 min à pied )";"P N P D G N O D N P N O";"a#345 proximité#30 de#1261 la#759 vieille#3 ville#50 (#254 5#41 min#9 à#525 pieds#13 )#260"
"il faut déscendre sans cesse de la voiture ou érafler une aile#negative";"1";"1";"1";"il faillir déscendre sans] cesse de le voiture ou érafler un aile";"Q V V P N P D N C V D N";"il#220 faut#42 déscendre#1 sans#53 cesse#1 de#1261 la#759 voiture#25 ou#67 érafler#1 une#293 aile#1"
"plus vraiment aux standards des nouveaux de la chaine b & b.#negative";"1";"1";"1";"plus vraiment aux standard un nouveau de le chaine B &amp;amp; B.";"G G P N D G P D N N N N";"plus#147 vraiment#53 aux#52 standards#2 des#322 nouveaux#3 de#1261 la#759 chaine#2 b#5 &#11 b.#1"
"vous recevra comme si vous étiez des amis et non des clients#strongpositive";"1";"1";"1";"lui recevoir comme si lui être un ami et non un client";"Q V C C Q V D N C G D N";"vous#145 recevra#1 comme#28 si#91 vous#145 étiez#1 des#322 amis#12 et#967 non#39 des#322 clients#17"
"dispose d' une annexe et ... vous y loges sans vous prévenir#strongnegative";"1";"1";"1";"disposer d' un annexe et ... lui y loge sans] lui prévenir";"V P D N C O Q Q N P Q V";"dispose#3 d'#265 une#293 annexe#1 et#967 ...#133 vous#145 y#149 loges#1 sans#53 vous#145 prévenir#1"
"il faut se rendre au restaurant car tout se passe là bas#negative";"1";"1";"1";"il faillir se rendre au restaurer car tout se passer là bas";"Q V Q V P V C P Q V G G";"il#220 faut#42 se#96 rendre#8 au#212 restaurant#57 car#44 tout#148 se#96 passe#10 là#17 bas#18"
"vous trouverez toujours de la place à la piscine et la plage#strongpositive";"1";"1";"1";"lui trouver toujours de le place à le piscine et le plage";"Q V G P D N P D N C D N";"vous#145 trouverez#3 toujours#45 de#1261 la#759 place#24 à#525 la#759 piscine#133 et#967 la#759 plage#63"
"s' efforcent de faire plaisir à tout le monde petits et grands#positive";"1";"1";"1";"s' efforcer de faire plaisir à tout le monde petit et grand";"Q V P V V P G D N G C G";"s'#53 efforcent#1 de#1261 faire#40 plaisir#10 à#525 tout#148 le#712 monde#15 petits#27 et#967 grands#6"
"n' avons pas eu à nous plaindre au niveau boissons et snack#positive";"1";"1";"1";"n' avoir pas avoir à lui plaindre au niveau boissons et snack";"G V G V P Q V P N G C G";"n'#132 avons#104 pas#440 eu#23 à#525 nous#299 plaindre#2 au#212 niveau#16 boissons#15 et#967 snack#7"
"nous sommes fait dérober la carte de notre chambre à la piscine#strongnegative";"1";"1";"1";"lui sommer faire dérober le carte de son chambre à le piscine";"Q V V V D N P D N P D N";"nous#299 sommes#34 fait#65 dérober#1 la#759 carte#9 de#1261 notre#67 chambre#131 à#525 la#759 piscine#133"
"tout le monde vous dit oui oui mais rien n' est fait.#negative";"1";"1";"1";"tout le monde lui dire oui oui mais rien n' être fait.";"G D N Q V G G C G G V V";"tout#148 le#712 monde#15 vous#145 dit#9 oui#7 oui#7 mais#191 rien#38 n'#132 est#573 fait.#1"
"chacun pouvant trouver son petit coin d' intimité s' il le souhaite#positive";"1";"1";"1";"chacun pouvoir trouver son petit coin d' intimité s' il le souhaiter";"P V V D G N P N C Q Q V";"chacun#6 pouvant#1 trouver#9 son#29 petit#111 coin#6 d'#265 intimité#4 s'#53 il#220 le#712 souhaite#4"
"une tres belle ville aussi bien en hiver qu' en ete .#strongpositive";"1";"1";"1";"un tres beau ville aussi bien en hiver qu' en ete .";"D N G C G G P N C P N O";"une#293 tres#89 belle#29 ville#50 aussi#32 bien#227 en#372 hiver#3 qu'#54 en#372 ete#4 .#1106"
"24heures sur 24 quelqu' un à l' accueil avec un anglais impeccable#positive";"1";"1";"1";"24heures sur 24 quelque un à le accueil avec un anglais impeccable";"D P D D D P D N P D N G";"24heures#1 sur#154 24#7 quelqu'#4 un#532 à#525 l'#456 accueil#81 avec#217 un#532 anglais#14 impeccable#6"
"a eu droit de réserver une seule fois dans un des restaurants#negative";"0";"1";"2";"avoir eu droit de réserver un seul foi dans un un restaurant";"V O N P V D G N P D D N";"a#345 eu#23 droit#8 de#1261 réserver#6 une#293 seule#15 fois#31 dans#266 un#532 des#322 restaurants#20"
"une tenue pas adaptée du tout à une ambiance familiale avec des enfants#negative";"1";"1";"1";"un tenue pas adapter du tout à un ambiance familial avec un enfant";"D N G V P G P D N G P D N";"une#293 tenue#2 pas#440 adaptée#5 du#283 tout#148 à#525 une#293 ambiance#15 familiale#5 avec#217 des#322 enfants#80"
"toutes sortes de touristes , jeunes , moins jeunes , familles , couples#positive";"1";"1";"1";"tout sorte de touriste , jeune , moins jeune , famille , couple";"D N P N O N O G G O N O N";"toutes#24 sortes#2 de#1261 touristes#9 ,#1560 jeunes#12 ,#1560 moins#15 jeunes#12 ,#1560 familles#11 ,#1560 couples#3"
"s' adapte à notre activité et à nos horaires par rapport au repas#positive";"1";"1";"1";"s' adapter à son activité et à son horaire par rapport au repas";"Q V P D N C P D N P N P N";"s'#53 adapte#2 à#525 notre#67 activité#7 et#967 à#525 nos#24 horaires#3 par#106 rapport#37 au#212 repas#23"
"le choix entre 1 / 2 pension , pension complète et all inclusiv#strongpositive";"1";"1";"1";"le choix entre 1 / 2 pension , pension complet et all inclusiv";"D N P D P D V O N G C G G";"le#712 choix#22 entre#25 1#24 /#45 2#51 pension#4 ,#1560 pension#4 complète#3 et#967 all#17 inclusiv#1"
"une sorte de suite pour 3 · 4 personnes pour pas très cher#positive";"1";"1";"1";"un sorte de suite pour 3 · 4 personne pour pas très cher";"D N P N P D D D N P G G G";"une#293 sorte#4 de#1261 suite#10 pour#433 3#37 ·#182 4#49 personnes#28 pour#433 pas#440 très#496 cher#26"
"nous ait fait attendre long moment pour une histoire de carte d' identitée#negative";"1";"1";"1";"lui avoir faire attendre long moment pour un histoire de carte d' identitée";"Q V V V G N P D N P N P N";"nous#299 ait#2 fait#65 attendre#2 long#13 moment#8 pour#433 une#293 histoire#2 de#1261 carte#9 d'#265 identitée#1"
"sont eux collés sans pouvoir mettre la largeur d' une voiture entre chacun.#negative";"1";"1";"1";"être eux coller sans] pouvoir mettre le largeur d' un voiture entre chacun.";"V P V P V V D N P D N P D";"sont#189 eux#9 collés#2 sans#53 pouvoir#6 mettre#10 la#759 largeur#1 d'#265 une#293 voiture#25 entre#25 chacun.#1"
"ou vous vous sentirez comme des rois et reines dans un cadre paradisiaque#strongpositive";"1";"1";"1";"ou lui lui sentir comme un roi et reine dans un cadre paradisiaque";"C Q Q V P D N C N P D N G";"ou#67 vous#145 vous#145 sentirez#1 comme#28 des#322 rois#1 et#967 reines#1 dans#266 un#532 cadre#15 paradisiaque#1"
"ce n' est pas le quartier le plus ' résidentiel ' de paris#negative";"1";"1";"1";"ce n' être pas le quartier le plus ' résidentiel ' de pari";"Q G V G D N D G P N P P N";"ce#138 n'#132 est#573 pas#440 le#712 quartier#8 le#712 plus#147 '#17 résidentiel#1 '#17 de#1261 paris#14"
"ne voulait meme pas s assoir ni accepter un verre selon les consignes#positive";"1";"1";"1";"ne vouloir meme pas s assoir ni accepter un verre selon] le consigne";"G V V G P V C V D N P D N";"ne#164 voulait#1 meme#15 pas#440 s#6 assoir#3 ni#21 accepter#1 un#532 verre#8 selon#3 les#615 consignes#1"
"on est la pour prendre votre argent le reste on s' en fout#strongnegative";"1";"1";"1";"on être le pour prendre son argent le rester on s' en fout";"Q V D P V D N Q V Q Q Q Q";"on#184 est#573 la#759 pour#433 prendre#14 votre#22 argent#6 le#712 reste#22 on#184 s'#53 en#372 fout#1"
"pour un bébé c' est pas du tout passable se genre d' erreure#negative";"1";"1";"1";"pour un bébé c' être pas du tout passable se genre d' erreure";"P D N Q V G D P G Q N P N";"pour#433 un#532 bébé#8 c'#103 est#573 pas#440 du#283 tout#148 passable#4 se#96 genre#5 d'#265 erreure#1"
"quand il y a des petit tourbillon de vent la poussière se trouve partout#negative";"1";"1";"1";"quand il y avoir un petit tourbillon de vent le poussière se trouver partout";"C Q Q V D G N P N D N Q V G";"quand#29 il#220 y#149 a#345 des#322 petit#111 tourbillon#1 de#1261 vent#3 la#759 poussière#3 se#96 trouve#14 partout#9"
"n' est pas un camping pour les familles ayant des enfants en bas âge#negative";"1";"1";"1";"n' être pas un camping pour le famille avoir un enfant en bas âge";"G V G D N P D N V D N P G N";"n'#132 est#573 pas#440 un#532 camping#210 pour#433 les#615 familles#11 ayant#10 des#322 enfants#80 en#372 bas#18 âge#12"
"( eau , coca · cola et sprite ) et safe dans la chambre#positive";"1";"1";"1";"( eau , coca · cola et sprite ) et safe dans le chambre";"O N O N P N C N O C V P D N";"(#254 eau#39 ,#1560 coca#5 ·#182 cola#4 et#967 sprite#3 )#260 et#967 safe#1 dans#266 la#759 chambre#131"
"près du parc de la tête d' or pour un bol d' air frais#positive";"1";"1";"1";"près du parc de le tête d' or pour un bol d' air frais";"P D N P D N P N P D N P N G";"près#20 du#283 parc#12 de#1261 la#759 tête#2 d'#265 or#1 pour#433 un#532 bol#1 d'#265 air#6 frais#10"
"toujours disposé à renseigner les clients sur les choses a visiter dans les environs.le#positive";"1";"1";"1";"toujours disposer à renseigner le client sur le chose avoir visiter dans le environs.Le";"G V P V D N P D N V V P D D";"toujours#45 disposé#3 à#525 renseigner#2 les#615 clients#17 sur#154 les#615 choses#7 a#345 visiter#8 dans#266 les#615 environs.le#1"
"vraiment l impression de rentrer dans son riad quand on rentre dans la chambre#positive";"1";"1";"1";"vraiment l impression de rentrer dans son riad quand on rentrer dans le chambre";"G D N P V P D N C Q V P D N";"vraiment#53 l#42 impression#7 de#1261 rentrer#6 dans#266 son#29 riad#1 quand#29 on#184 rentre#2 dans#266 la#759 chambre#131"
"vous proposera de diner sur la terrasse avec une vue extraordinaire sur la toscane#strongpositive";"1";"1";"1";"cla proposer de diner sur le terrasse avec un vue extraordinaire sur le toscan";"O V P V P D N P D N G P D N";"vous#145 proposera#2 de#1261 diner#5 sur#154 la#759 terrasse#16 avec#217 une#293 vue#28 extraordinaire#2 sur#154 la#759 toscane#2"
"inadmissible que les gens se baignent avec les slips et leurs shorts de ville#strongnegative";"1";"1";"1";"inadmissible que le gens se baigner avec le slip et son short de ville";"G C D N Q V P D N C D N P N";"inadmissible#2 que#204 les#615 gens#20 se#96 baignent#1 avec#217 les#615 slips#1 et#967 leurs#8 shorts#1 de#1261 ville#50"
"la longue file d' attente pour accéder à la salle pour le petit dej#negative";"1";"1";"1";"le long file d' attente pour accéder à le salle pour le petit déjeuner";"D G N P N P V P D N P D G N";"la#759 longue#4 file#2 d'#265 attente#4 pour#433 accéder#3 à#525 la#759 salle#45 pour#433 le#712 petit#111 dej#4"
"un tram à quelques minutes à pied de l' hôtel qui conduit au centre ville#positive";"1";"1";"1";"un tram à quelque minute à pied de le hôtel qui conduire au centre ville";"D N P D N P N P D N P V P D N";"un#532 tram#4 à#525 quelques#24 minutes#18 à#525 pied#23 de#1261 l'#456 hôtel#294 qui#183 conduit#1 au#212 centre#43 ville#50"
"a l' écoute des enfants meme si ils sont italiens ils savent se faire comprendre#positive";"1";"1";"1";"avoir le écoute des enfant meme si ils être italien ils savoir se faire comprendre";"V D N P N O C Q V G Q V Q V V";"a#345 l'#456 écoute#10 des#322 enfants#80 meme#15 si#91 ils#28 sont#189 italiens#2 ils#28 savent#4 se#96 faire#40 comprendre#4"
"possibilité de sortir à proximité il a un bon emplacement pour les excursions en plus#positive";"1";"1";"1";"possibilité de sortir à proximité il avoir un bon emplacement pour le excursion en plus";"N P V P N Q V D G N P D N P G";"possibilité#7 de#1261 sortir#8 à#525 proximité#30 il#220 a#345 un#532 bon#149 emplacement#28 pour#433 les#615 excursions#6 en#372 plus#147"
"lors des changements de serviettes nous avons eu une serviette aves des traces d' excréments#strongnegative";"1";"1";"1";"lors un changement de serviette lui avoir avoir un serviette aves un trace d' excrément";"G D N P N Q V V D N P D N P N";"lors#13 des#322 changements#3 de#1261 serviettes#6 nous#299 avons#104 eu#23 une#293 serviette#6 aves#1 des#322 traces#2 d'#265 excréments#1"
"a fait refaire le sol parce qu' il y avait une trace sur le sol#negative";"1";"1";"1";"avoir faire refaire le sol parce qu' il y avoir un trace sur le sol";"V V V D N C C Q Q V D N P D N";"a#345 fait#65 refaire#6 le#712 sol#12 parce#4 qu'#54 il#220 y#149 avait#26 une#293 trace#1 sur#154 le#712 sol#12"
"2 jeunes branleurs insolants qui pensent plus a discuter et a frimer avec leurs lunettes#strongnegative";"1";"1";"1";"2 jeune branleurs insolants qui penser plus avoir discuter et avoir frimer avec son lunette";"D N G G P V G V V C V V P D N";"2#51 jeunes#12 branleurs#1 insolants#1 qui#183 pensent#1 plus#147 a#345 discuter#2 et#967 a#345 frimer#1 avec#217 leurs#8 lunettes#1"
"la meilleure table fut réservée pendant 2 semaines matin et soir par le même couple#negative";"1";"1";"1";"le meilleur table être réserver pendant 2 semaine matin et soir par le même couple";"D G N V V P D N G C N P D G N";"la#759 meilleure#3 table#12 fut#4 réservée#1 pendant#15 2#51 semaines#12 matin#24 et#967 soir#34 par#106 le#712 même#63 couple#14"
"approcherait le 4 éroiles pour la structure , et le 2 étoiles pour le prix#strongpositive";"1";"1";"1";"approcher le 4 éroiles pour le structure , et le 2 étoile pour le prix";"V D G G P D N O C D G N P D N";"approcherait#1 le#712 4#49 éroiles#1 pour#433 la#759 structure#2 ,#1560 et#967 le#712 2#51 étoiles#30 pour#433 le#712 prix#78"
"situé proche de la voix ferrée donc passage des trains régulièrement entre 5h et 23h#strongnegative";"1";"1";"1";"situer proche de le voix ferrer donc passage des train régulièrement entre 5h et 23h";"V G P D N G G N P N G P D C D";"situé#55 proche#21 de#1261 la#759 voix#2 ferrée#3 donc#33 passage#5 des#322 trains#3 régulièrement#3 entre#25 5h#4 et#967 23h#5"
"obligé de laisser les clefs a la réception des que l' on quittait la chambre#negative";"1";"1";"1";"obliger de laisser le clef avoir le réception des que le on quitter le chambre";"V P V D N V D N P C D Q V D N";"obligé#4 de#1261 laisser#8 les#615 clefs#2 a#345 la#759 réception#14 des#322 que#204 l'#456 on#184 quittait#1 la#759 chambre#131"
"pour aller sur les commerces du camping , nous sommes obligés de sortir du camping#negative";"1";"1";"1";"pour aller sur le commerce du camping , lui sommer obliger de sortir du camping";"P V P D N P N O Q V V P V D N";"pour#433 aller#29 sur#154 les#615 commerces#14 du#283 camping#210 ,#1560 nous#299 sommes#34 obligés#1 de#1261 sortir#8 du#283 camping#210"
"ils ont décalé l' ouverture du petit déj à 5h au lieu de 6h normalement#positive";"1";"1";"1";"ils avoir décaler le ouverture du petit déj à 5h au lieu de 6h normalement";"Q V V D N D G N P V P N P D G";"ils#28 ont#24 décalé#1 l'#456 ouverture#4 du#283 petit#111 déj#2 à#525 5h#4 au#212 lieu#9 de#1261 6h#1 normalement#1"
"impossible de trouver un tour opérateur proposant ce séjour au départ de paris pour 2013#negative";"1";"1";"1";"impossible de trouver un tour opérateur proposer ce séjour au départ de pari pour 2013";"G P V D N G V D N P N P N P N";"impossible#16 de#1261 trouver#9 un#532 tour#8 opérateur#5 proposant#1 ce#138 séjour#103 au#212 départ#10 de#1261 paris#14 pour#433 2013#4"
"ne fait pas restaurant le midi ni le soir ( juste le petit déjeuner )#negative";"1";"1";"1";"ne faire pas restaurer le midi ni le soir ( juste le petit déjeuner )";"G V G V D N C D N O G D G N O";"ne#164 fait#65 pas#440 restaurant#57 le#712 midi#8 ni#21 le#712 soir#34 (#254 juste#33 le#712 petit#111 déjeuner#42 )#260"
"plus proche de l' alcool à bruler parfumé à l' acétone que nos breuvages favoris#negative";"1";"1";"1";"plus proche de le alcool à bruler parfumer à le acétone que son breuvage favoris";"G G P D N P V V P D N C D N V";"plus#147 proche#21 de#1261 l'#456 alcool#3 à#525 bruler#1 parfumé#1 à#525 l'#456 acétone#1 que#204 nos#24 breuvages#1 favoris#1"
"interdiction de monter dans les chambre avec la poussette d' un bébé de 9 mois#negative";"1";"1";"1";"interdiction de monter dans le chambre avec le poussette d' un bébé de 9 moi";"N P V P D N P D N P D N P D N";"interdiction#2 de#1261 monter#2 dans#266 les#615 chambre#131 avec#217 la#759 poussette#2 d'#265 un#532 bébé#8 de#1261 9#5 mois#11"
"au bar de la piscine qui se moquait dès qu' on avait le dos tourné#strongnegative";"1";"1";"1";"au bar de le piscine qui se moquer dès qu' on avoir le dos tourner";"P N P D N P Q V P C Q V D N G";"au#212 bar#29 de#1261 la#759 piscine#133 qui#183 se#96 moquait#1 dès#9 qu'#54 on#184 avait#26 le#712 dos#3 tourné#1"
"permet de rejpindre des transports directs vers le centre de milan au départ de l' aéroport#positive";"1";"1";"1";"permettre de rejpindre un transport direct vers le centre de milan au départ de le aéroport";"V P V D N G P D N P N P N P D N";"permet#12 de#1261 rejpindre#1 des#322 transports#6 directs#1 vers#10 le#712 centre#43 de#1261 milan#4 au#212 départ#10 de#1261 l'#456 aéroport#9"
"nous a aide en retrouvant ce sac et nous le rendant avec son contenu au complet#strongpositive";"1";"1";"1";"lui avoir aide en retrouver ce sac et lui le rendre avec son contenu au complet";"Q V N P V D N C Q Q V P D N P G";"nous#299 a#345 aide#1 en#372 retrouvant#1 ce#138 sac#4 et#967 nous#299 le#712 rendant#1 avec#217 son#29 contenu#1 au#212 complet#3"
"un débit supplémentaire de 26euros sur mon relevé de compte sans avis préalable et sans justificatif#negative";"1";"1";"1";"un débit supplémentaire de 26euros sur son relevé de compte sans] avis préalable et sans] justificatif";"D N G P D P D N P N P N N C P N";"un#532 débit#1 supplémentaire#1 de#1261 26euros#1 sur#154 mon#20 relevé#1 de#1261 compte#7 sans#53 avis#9 préalable#2 et#967 sans#53 justificatif#1"
